Restuarant,review,label
5fu41tfqTU_LONb95t1Dkg,Went to Portillos in Scottsdale yesterday! Jammed parking lot; long lines of people waiting to order! the lady that took my order was friendly and helpfull! very crowded while paying and waiting for my Hotdogs and fries. The assembling of the food was fun to watch!:)) When my order was ready and found my way to table very crowded and the Ketchup was out and my Hotdogs tasty but not very hot! more like luke warm! fries were too salty and not hot but warm and nothing special! Lady manager was understanding and very nice ! Great atmosphere and fun people enjoying the NEW restaurant!! I am looking forward to going back when less crowded and try a different menu item ! Hotdog and fries at Als Beef in Scottsdale were hotter and more tasty!!,1
5fu41tfqTU_LONb95t1Dkg,What an experience - that's all I can say after a recent trip to the new Portillo's in Scottsdale!  We decided to brave the crowds on a Saturday afternoon before a spring training game.  Thanks to an early game we got a good start at Portillo's around 11AM; which I think SOMEWHAT helped with the crowds.  Thankfully we found a parking spot quickly and hurried into the line that was already outside the door.  Inside was PACKED and a bit overwhelming for a person who isn't too keen on crowds.  After placing our order one person in our party stayed in line to pay and two of us looked for a seat.  It took a good 10 minutes walking back and forth to finally get a seat.  People were pushing and shoving the whole time - not fun.  Once we finally were sitting and our food was received; we all calmed down and scarfed our food.  I had a hot dog; which was fab.  I really enjoyed it!  The fries were great as well... only wish we would have gotten more!  The Hubs had an italian beef sandwich and we really liked it.  He got it plain and said next time he wants peppers for sure.  We all really enjoyed the food here; though the crowds were CRAZY!  Not sure it will get any better anytime soon; but perhaps in the future when I am brave again we will give this place a second go around.  For now; I will wait to see if the masses die down.... I doubt they will!,0
5fu41tfqTU_LONb95t1Dkg,I had the beef dog with Italian beef all on one bun as I understand this is a trademark dish. I wasn't terribly impressed and will likely return to try some different things on the menu. Had good flavorS; I just may have ordered the wrong thing for my taste buds that day.,0
5fu41tfqTU_LONb95t1Dkg,"\Hot Dog\"" is in the name and I am only going to Review the Hot Dogs.  Here I am going to \""go against the grain\"" with a mediocre Review of a New Restaurant receiving mostly good Reviews.  Okay; so maybe I am a \""Hot Dog Snob\"" from the East Coast; where everyone knows there is only one brand of Hot Dog that can stand up to being boiled instead of grilled. (The \""Dirty Water Dog\"" is the Sabrett brand; in Natural Casing).  In fairness to this new location and because I love Hot Dogs I tried three varieties:                          With everything! (The Chicago way)                          With Mustard and Relish only (My favorite)                           Chile Cheese Dog  Let me say; the \""Toppings\"" are terrific. The problem is with the Hot Dog itself. Far too mild; no beefy taste (Bordering on no taste); overwhelmed by the toppings and with very little \""snap\"" when biting into it.  Probably in the minority; but just NOT as good as the size of the Restaurant and the reputation would indicate.  Ted's is still the \""Hot Dog Of Choice\"" in Phoenix and they are from Buffalo; New York.   Willing to venture to Maricopa for the BEST BOILED HOT DOGS EVER (Sabrett)? If so; go to Al's Dogs located next to O'Reilly Auto Parts on John Wayne in Maricopa. Better call first to be certain they are open: (520) 357-3647""",0
5fu41tfqTU_LONb95t1Dkg,"Only adequate.    There are several better hot dogs in the valley.  See Ted's for a similar priced dog that will blow your mind; or The Main Ingredient Ale House for a top notch \fancy\"" dog.  The beef sandwich is fine; but it's not something to bring me back.  It's kind of fun having a sogged sandwich disintegrate in your mouth like bread thrown to ducks.  But it's also kind of like eating duck-grade bread.  The gravy/jus is flavorful but the meat isn't anything special.  Tender and well prepared but not much to it.  Compared to a good cheesesteak; the beef sandwich lacks character.   Poor onion rings.  Crunchy; yes; but they were all coating; no onion.  Good price to value ratio.  Neat restaurant interior; but it's a zoo.  Friendly staff; fast service at 8PM on a weeknight.""",1
5fu41tfqTU_LONb95t1Dkg,A throw back dining establishment great food and atmosphere. Casual and fun it is so much more than dogs. I ordered chili dogs and fries.,0
5fu41tfqTU_LONb95t1Dkg,After going here for a quick lunch before leaving to the airport; I was amazed at this place. I have never gone here before and I already like it. The way they order makes it quick and easy for everyone. Then; the food. I ordered two beef hot dogs and fries. Absolute heaven. The buns were great and the hot dog overall was delicious. I devoured the fries as well. If you are ever near any Portillo's; go there for your own good!,1
5fu41tfqTU_LONb95t1Dkg,Ordered the beef & sausage combo received the Italian beef. Disappointed was craving the combo. Still damn good.,0
5fu41tfqTU_LONb95t1Dkg,We've eaten in Chicago and had great food; but this place is the worst. Maybe we just ordered the wrong things; but would never go here again.  I got the bbq chicken salad and my husband got the chicken sand. My chicken tasted like a byproduct of hot dog; spam and chicken - absolutely disgusting. I almost hurled. I was so hungry and took the rest of it off the salad just to eat something. The chicken sand felt like a box of air when we took it out of the bag. It was mushy and came with nothing on it. Plus; they wanted $.31 for ranch dressing. You must be kidding me?! The onion rings tasted like frozen rings and the ketchup cups were so small; we couldn't even dip it in anything.  We saw a lot of people got the beef sandwich; and looked good; but will never go here again to even try it. I'll take a bag of Skittles and a Snickers for dinner before I'll visit this place.,0
5fu41tfqTU_LONb95t1Dkg,Great food; especially the Italian Beef! Make sure you get it with the sweet peppers. Love the onion rings. Atmosphere is very friendly. Service is great and entertaining.,1
5fu41tfqTU_LONb95t1Dkg,First time going here was today. I have to say it was amazing. The food was delicious and the atmosphere was fun.   The only thing I didn't like was the girl that took our order; she was rude.,0
5fu41tfqTU_LONb95t1Dkg,Food is descent. Surprised by the salad options for a dog and sandwich establishment. The ordering process is a disaster. 5 points of sale with enough room for 3. This start your experience out very poorly and with mediocre food; the place is  worth the trouble.,0
5fu41tfqTU_LONb95t1Dkg,"First things first:  you go to Portillo's for the Italian beef; hot dog or chocolate cake shake.  If you are not from Chicago; this is something you need to know.  I've read some reviews by people who claim they don't understand the hype - don't order a salad! (Their chop salad is; however; delicious)  You gotta get the beef dipped with sweet peppers.  Some go for cheese; but honestly I think that just takes away from the amazingness of the beef itself.  I guess I'm pretty simple.   A helpful tip to avoid the crazy crowd:  go right when they open!  That's what we did and it was easy breezy and quiet.  Late \breakfast\"" or an early lunch - if you don't want to wait it out in the long lines; get there as early as possible.  We got there at 11am and it was getting pretty crowded by 11:30. It's worth it.  Having a Portillo's here means one less thing on my To-Do list when I go home to visit! Love it!""",0
5fu41tfqTU_LONb95t1Dkg,Portillo's Hot Dogs looks like the love child between a 50's Diner and the Las Vegas Strip.  I don't even like hot dogs but the throngs of people flowing through the doors at noon piqued our curiosity. After some initial disorientation due to the over abundance of signage; we located a paper menu and were pleasantly surprised that most of the menu items were not hotdogs.   I ordered a broiled chicken sandwich and my husband  chose the Italian roast beef sandwich.  My sandwich was fabulous! The bun was super fresh and there was a moist real chicken breast with some lettuce and tomato on it. The Italian sandwich was loaded with meat which had been soaked in a flavourful au jus. The $5 prices seemed like a bargain for them.   The sides of fries and onion rings  were nothing special but the apple walnut chicken salad and the chocolate malt are on my list for our next visit.   Interestingly many of the employees seem to be a couple of generations older than your typical fast food kind of place and they are super friendly and efficient .,1
5fu41tfqTU_LONb95t1Dkg,It's bigger than it looks which is good because apparently every transplanted Chicago resident in the Valley has made this their lunch spot now.  The food was good and served very quickly; but not having been there before its a bit disconcerting to have them ask for your order before you even reach the point where you can read the signs.   Of course; not being from Chicago; I had never heard of Portillo's before this opened and while it was good; it's basically a hot dog and Italian beef sandwich shop. Are they good hot dogs? Sure. Are they worth a long wait in line? If you're not from Chicago; probably not. Will I go back? Probably; but I wouldn't make a special trip.,1
5fu41tfqTU_LONb95t1Dkg,I've been here twice and will return.  I've only had the hotdogs; so I can't speak to the remaining menu.  The hotdog I had was really good!  I very seldom eat meat; but was craving a good 'ole fashioned hotdog and Portillo's did the trick! It's a busy; chaotic atmosphere; but the service is really fast.  Parking is sometimes a challenge as it's located in a huge shopping area; be careful.......some people aren't very pedestrian aware!,1
5fu41tfqTU_LONb95t1Dkg,We're from Chicago and have lived in the valley for over 41 years. During that time we've tried many places to get a good Chicago Italian Beef sandwich. None of them had the right texture; seasoning; moisture to be called a Chicago style sandwich. Today we visited Portillo's and are so happy we did.  We had their Italian Beef sandwich and it was like being back in Chicago. We LOVED it. My husband liked it so much he ordered the Big Beef sandwich to go and had it later this evening at home.  One of their salads made my mouth water so next time I'm going to try that. It's an apple walnut chicken salad. The place is large; airy; a little on the noisy side; quick service; plenty of space and an outside patio. We will be back and I'm sure it'll be multiple times.,0
5fu41tfqTU_LONb95t1Dkg,We're from Chicago and have lived in the valley for over 41 years. During that time we've tried many places to get a good Chicago Italian Beef sandwich. None of them had the right texture; seasoning; moisture to be called a Chicago style sandwich. Today we visited Portillo's and are so happy we did.  We had their Italian Beef sandwich and it was like being back in Chicago. We LOVED it. My husband liked it so much he ordered the Big Beef sandwich to go and had it later this evening at home.  One of their salads made my mouth water so next time I'm going to try that. It's an apple walnut chicken salad. The place is large; airy; a little on the noisy side; quick service; plenty of space and an outside patio. We will be back and I'm sure it'll be multiple times.,0
5fu41tfqTU_LONb95t1Dkg,"I had this place bookmarked for months before I finally made it. The place was packed and lines were long; which means it must be worth the wait! I felt a little rushed through the ordering process; but they made it work and it was definitely fast service; which was great because I was on a break from a class across the street. Oh yeah; the seating arrangement was a pain though! The place is huge but not big enough for everyone to sit down; causing people to turn to seat vultures; eyeballing you to hurry it up with your meal they don't have to stand there anymore.  Now the food... It was delicious! I had an Italian beef (dipped plus hot peppers) and a bottle of water. My co-worker was kind enough to share her fries with cheese sauce and I only had a few; but let me be honest in saying I could make a meal out of those! Yum. So; I would be back for the fries alone.  Let me tell you why the two stars and why only the cheese fries would get my business. I was soooo sick to my stomach the rest of the day. I could feel the grease from the \gravy\"" sitting in my stomach and was belching the taste through the next day. This is not normal for me and so disgusting! Like I said earlier; it was delicious; however; after that bout I am too scared to give the sandwich another shot.""",1
5fu41tfqTU_LONb95t1Dkg,"I had this place bookmarked for months before I finally made it. The place was packed and lines were long; which means it must be worth the wait! I felt a little rushed through the ordering process; but they made it work and it was definitely fast service; which was great because I was on a break from a class across the street. Oh yeah; the seating arrangement was a pain though! The place is huge but not big enough for everyone to sit down; causing people to turn to seat vultures; eyeballing you to hurry it up with your meal they don't have to stand there anymore.  Now the food... It was delicious! I had an Italian beef (dipped plus hot peppers) and a bottle of water. My co-worker was kind enough to share her fries with cheese sauce and I only had a few; but let me be honest in saying I could make a meal out of those! Yum. So; I would be back for the fries alone.  Let me tell you why the two stars and why only the cheese fries would get my business. I was soooo sick to my stomach the rest of the day. I could feel the grease from the \gravy\"" sitting in my stomach and was belching the taste through the next day. This is not normal for me and so disgusting! Like I said earlier; it was delicious; however; after that bout I am too scared to give the sandwich another shot.""",1
5fu41tfqTU_LONb95t1Dkg,This was the second time I've eaten from Portillo's and the first time I've been here.  I must say; they have this down to a science.    When I arrived the line started only a few feet inside the door (that's what I get for going there at lunch time).  The drive through line had over 12 cars in it.  At this time I almost abandoned my lunch from here.  I'm glad I didn't.  From walk-in to walk-out was only 15 minutes.  If you never been there; they take the orders at the back of the restaurant.  We were handed a menu when we walked in; as we got close to the register our orders were written onto a bag so all we had to do was hand it to the person at the register.  We were then directed to the pickup counter and given a number.  I can't say how many people we in front of us; it was a lot; but the staff keep things moving.  There was someone at the front calling out numbers ready for pickup and keeping things moving and most importantly keep people from hanging on the counter while they waited; making those getting their food difficult.  She was very pleasant and interjected humor in all the right places.    I will admit that I have waited longer at other so called fast food establishments for lower quality food.  As my daughter and I were picking up lunch for mom/wife; we were only a few minutes behind schedule and this stop made it worth it.  Another couple having lunch near us was in awe that we had brought in Portillo's.  The food was good; the malt was great and lunch was perfect.,1
5fu41tfqTU_LONb95t1Dkg,Opening week Friday probably not the best time to go; but had to go to Portillo's.  The line from the door outside must have been 50 ft which did not include from the door to the counter. So we went to the drive thru which took about 12 minutes thanks to the staff. Food came out quickly and lived up to the hype. Italian Beef was very good; the Sausage Sandwich was very generous and had to get a Hot Dog to split and try a piece of each. Tried the Chocolate Cake Shake and fries which were all tasty. Will be back to try other items. One thing is when ordering; have all the items with everything the way it is suppose to be.,1
5fu41tfqTU_LONb95t1Dkg,A friend and I ran a 5k last night so we decided to indulge in Portillo's for dinner. We made out way over and while it looked busy; there wasn't a long wait to order or pick up our food. I decided to try the beef n cheddar and fries and my friend had a chili dog. Our food was ready after not too long and we grabbed a table and dug in. Unfortunately; the fries and lemonade far outshone the sandwich. It looked and tasted as though it had been preprepared and was sitting in a warmer. It was warm; not hot; and there was little cheddar to be found. My friend was equally unimpressed with his hot dog. For the price though; it wasn't a total rip off. On our way out; I grabbed a chocolate cake shake and he got a strawberry shortcake. Those definitely redeemed our experience and I loved the shake.   Maybe they are experiencing a lack of quality control in the kitchen since opening up? I'll probably try the Tempe location once it opens up but I was less than impressed with my first time here.,0
5fu41tfqTU_LONb95t1Dkg,"The place is packed. Disorganization is rampant. The hot dogs were tasteless and cold.I honestly think they forgot to cook the hot dog as it was COLD~ not room temperature! ( I was nauseous later that day.)  They had another order mixed with ours so we had extra which we threw out. .Total chaos inside. There are several lines for ordering food; paying the cashier and then everyone waits for the order to be called. It is like a cattle call. There is no orderly flow from one to another. People have to push there way through in order to pick up their order which bottle necks at one point   I can not understand the hype.Positively there is not much to say except they have interesting   menus and atmosphere (signage etc). . In summary; this place has built up an image from its past. Can people be so desperate to wait for mediocre food; crowded conditions and total chaos?  Perhaps not all Portillos are run the same? I would skip this joint. I give it an \F!\"" Unless they clean up their act; I honestly don't see how this place can make it in the long run. I don't think Scottsdale people will in the long run tolerate this substandard establishment. I tried it out of curiosity and hype. Once was plenty. Thank goodness for alka seltzer! Argh!""",0
5fu41tfqTU_LONb95t1Dkg,I am not from Chicago; and I have never been or heard of Portillo's until my boyfriend told me about them.  We made the ride out to Scottsdale because he was craving some crinkle cut cheese fries (which are fantastic!)  He had a beef sandwich which looked phenomenal; and I totally messed up and ordered a grilled chicken sandwich.  My sandwich was good; but a place called Portillo's Hot Dogs; and I get a chicken sandwich?? I can't wait to go back so I can try a hot dog; and do it right.  However; I did get the cheese fries; only regret is that I didn't get a bigger size ;) Service is good; atmosphere is fun; and I love the 50's music they play! The restaurant is absolutely HUGE; and I can't wait to visit the new Tempe location.,1
5fu41tfqTU_LONb95t1Dkg,I am not from Chicago; and I have never been or heard of Portillo's until my boyfriend told me about them.  We made the ride out to Scottsdale because he was craving some crinkle cut cheese fries (which are fantastic!)  He had a beef sandwich which looked phenomenal; and I totally messed up and ordered a grilled chicken sandwich.  My sandwich was good; but a place called Portillo's Hot Dogs; and I get a chicken sandwich?? I can't wait to go back so I can try a hot dog; and do it right.  However; I did get the cheese fries; only regret is that I didn't get a bigger size ;) Service is good; atmosphere is fun; and I love the 50's music they play! The restaurant is absolutely HUGE; and I can't wait to visit the new Tempe location.,1
5fu41tfqTU_LONb95t1Dkg,The hot dog was good but; really? What's all the hub-bub? I was still hungry when I finished it so that's not a good sign right there. I ordered a chili dog with mustard; ketchup and cheese and onion rings. The onion rings were too breaded and too crispy (yes; there is such a thing as too crispy).   The place is a bit confusing to figure out when you walk in -- need more signage. I'm sure I'll come back here to give them another shot; but I don't see what the big deal is...yet.,0
5fu41tfqTU_LONb95t1Dkg,There was so much hype about this place that the bar was set super high; but my first visit was terrible. Had never been here before so my girlfriend and I were standing beyond where the line was looking at the menu. An 'usher'; or whatever they are; jettisoned us (rather rudely also I must say) into the line saying we have to get in line; despite our remarks that we had never been here and didnt know what to order. He insisted so we got in line and within 30 seconds were pushed to the counter. We still had almost no time to look at the menu and we let the employee know that we were pushed through and we weren't ready and then he got frustrated with us. Felt like I was in the twilight zone. Hot dogs are sub-par and disappointing. Luke's of chicago was way better in my opinion. Not allowed to sit at a table and wait unless you have food; must clean up your own plates and throw everything away your self. Not really much a restaurant format. Wonder exactly what I am paying for here; average food and attitude it seems. Gave them 2 more tries and results were similar. Not coming back here.,0
5fu41tfqTU_LONb95t1Dkg,I was excited to try this place; but I just don't get the hype.  Hot dogs were good; fries good; Italian beef was nothing special.  Service was good; fast; staff very friendly.  Not close to where we live in Phoenix and not worth the special trip; but would eat there again if we were in the area.,1
5fu41tfqTU_LONb95t1Dkg,I recently went to Portillo's on their opening night at their Scottsdale location and the place was packed! But to my pleasant surprise; the staff handled the crowd exceedingly well managing to get everyone served in a timely manner. When I arrived with my friends; I would say we were probably close to 200th in line; but we still had food on our table in about fifteen minutes. Truly remarkable.   The atmosphere was fun and definitely had a 1960's Chicago feel to it. Even though the place was loaded with people; my group of about eight friends had no trouble finding a place to sit inside; as they provide seating outdoors as well.   The food was pretty good. It was a good hot dog and the fries were pretty solid. I tried the chocolate cake shake... it's not for me but others at my table would swear by it. Only downside to the night was that they messed up couple of our orders; but that's completely understandable given the traffic the place was under.   Overall; good place to eat; fun atmosphere; with meals as little as $5 a plate.,1
5fu41tfqTU_LONb95t1Dkg,I visited Portillo's after several of my co-workers raved about the place. I probably won't bother going back; like its gaudy decor; it's all shine and little substance.  SERVICE: I'm not a huge fan of the cattle-call style of food service. The organization was pretty lax when I first arrived and we got 'cut' in line several times as groups came in. Eventually an employee came out and started sifting people into appropriate lines.  When it came time to get food; we were back to 'cattle-call' again. The woman calling out the orders was humorous at first; eventually her rhyming and overly-loud microphone just gave me a headache.  FOOD: I had an Italian beef sandwich. The beef was mostly flavorless and somewhat dry; even though I had ordered extra gravy; the cheese was rubbery; but at least it had some flavor from the grease on it.   I tried a bite of a co-worker's hot dog; it wasn't anything special.  AMBIANCE: Can you hear me now? No? Then you might be at Portillo's. The only thing louder than the mishmash of decor is the actual noise level in the building. Don't bother trying to talk here. Including a pair of noise-canceling headphones with each order would be nice.  OVERALL: If you couldn't tell; I didn't really see any positives to the place. The food was mediocre; the style of service is annoying; and the noise level might just be tinnitus-inducing. From now on if I want an Italian beef I'll go to Guido's; and I'll make the trek down to Ted's Hot Dogs in Tempe when I want a good frank.,0
5fu41tfqTU_LONb95t1Dkg,I visited Portillo's after several of my co-workers raved about the place. I probably won't bother going back; like its gaudy decor; it's all shine and little substance.  SERVICE: I'm not a huge fan of the cattle-call style of food service. The organization was pretty lax when I first arrived and we got 'cut' in line several times as groups came in. Eventually an employee came out and started sifting people into appropriate lines.  When it came time to get food; we were back to 'cattle-call' again. The woman calling out the orders was humorous at first; eventually her rhyming and overly-loud microphone just gave me a headache.  FOOD: I had an Italian beef sandwich. The beef was mostly flavorless and somewhat dry; even though I had ordered extra gravy; the cheese was rubbery; but at least it had some flavor from the grease on it.   I tried a bite of a co-worker's hot dog; it wasn't anything special.  AMBIANCE: Can you hear me now? No? Then you might be at Portillo's. The only thing louder than the mishmash of decor is the actual noise level in the building. Don't bother trying to talk here. Including a pair of noise-canceling headphones with each order would be nice.  OVERALL: If you couldn't tell; I didn't really see any positives to the place. The food was mediocre; the style of service is annoying; and the noise level might just be tinnitus-inducing. From now on if I want an Italian beef I'll go to Guido's; and I'll make the trek down to Ted's Hot Dogs in Tempe when I want a good frank.,0
5fu41tfqTU_LONb95t1Dkg,If you like burgers that taste like they just came off of dad's backyard grill; then this is the place to go. Never have I found in a restaurant a burger that tasted so similar; but I found it here. And that's the only way I can describe it; really. I can't even remember how the rest of my food tasted; I was so enthralled with the deliciousness of my burger that anything else in front of me was irrelevant. They have a completely separate counter for ordering desserts; so try not to fill up like I did so you can experience that!  My roommate is a Chicago native so as soon as she caught wind of this place we immediately headed over for her to relive memories of her childhood. The place was unbelievably packed - the line was consistently out the door and winding around the dining area - but it was worth the wait. In fact; I have yet to drive by when they aren't seriously busy; but perhaps that is a testament to their food. For the line being so long; it didn't take too long. The decor is retro styled and set up like classic diner-meets-backyard picnic and suited the food they serve there well.,1
5fu41tfqTU_LONb95t1Dkg,"I don't know what to think of this place. I mean; I really do like it (I'm giving it 4 stars); but it's not what I was expecting. I had heard SO MUCH about Portillo's before going; but despite that I didn't realize it's basically glorified fast food (and I don't mean that in a bad way at all). For some reason I thought it was more like casual dining.  Anyway; I've been here a few times since I recently started going to a new doctor in this area & I've really liked what I've had. I will say; I got things that probably aren't the most popular items; which actually probably speaks to how good this place is (my dad always gets the chili cheese dogs w/grilled onions & LOVES them). I've had the chicken tenders; grilled chicken sandwich; and beef on a croissant; all of which were yummy. I also LOVE the cheese fries. The fries are crinkly & I like that cheese is on the side. I also tried the chocolate cake & brought home the strawberry shortcake on my last visit. The chocolate cake was VERY rich; but it was a huge slice. I really LOVED the Italian style shortcake; though.    This place is a really weird place to dine in at. I do like that they are kind of old school when you place your orders. They write it down as you order and call it out to the back over a microphone before ringing it up. I think this makes for less mistakes; especially on orders that aren't as exactly as the item(s) are on the menu. However; I do wish they had a soda fountain where you could serve yourself. It's nice to grab your drink immediately while waiting for your order (it also makes it easier for refills). They also serve you your food here as if everything is takeout (bagged up) whether your dining in or not. It's not a big deal; but it seems like kind of a waste to bag up food; rather than just place it on a tray if your gonna dine-in.  The few times I've been here have always been late afternoons (right after the lunch crowd); and although things have been pretty busy the wait to order & for food isn't bad. From what I understand though this place gets PACKED at peak hours.   All in all I really like Portillo's; and think it's a good; \different\"" fast food place to stop by and grab a bite to eat at when in this area.""",0
5fu41tfqTU_LONb95t1Dkg,Starting with the food; it tastes great and I'll go back for it.    That said; I usually order take-out from my car; and way too often they don't get the order right. Today; I ordered a large iced tea with the pink equal; I got neither equal nor a straw. I ordered mustard on my Maxwell Street Polish; missing!  On other occasions; I've ordered the burger with mustard; ketchup; pickle; onion only and gotten lettuce; tomato and mayo; or no onion; or no pickle.  If this kind of sloppy service didn't happen about every other time I go there; I would give them 4 stars.  Come on Portillo's; get your act together!,0
5fu41tfqTU_LONb95t1Dkg,Starting with the food; it tastes great and I'll go back for it.    That said; I usually order take-out from my car; and way too often they don't get the order right. Today; I ordered a large iced tea with the pink equal; I got neither equal nor a straw. I ordered mustard on my Maxwell Street Polish; missing!  On other occasions; I've ordered the burger with mustard; ketchup; pickle; onion only and gotten lettuce; tomato and mayo; or no onion; or no pickle.  If this kind of sloppy service didn't happen about every other time I go there; I would give them 4 stars.  Come on Portillo's; get your act together!,0
5fu41tfqTU_LONb95t1Dkg,Virtual applause to you Portillo's for handling the masses so efficiently and smoothly! Word spread like wildfire when Portillo's announced that they were coming to Scottsdale. For months; Valley residents from all around waited anxiously for the doors to open. Just recently; Portillo's doors finally opened. Were they ready for the crowds? Yes they most definitely were!   I've been to Portillo's in Illinois so I knew what I was in for. This Portillo's lives up to its roots. The exterior is bright and welcoming with tables all around. The drive-thru resembles that of an In & Out (in the ordering sense) and the interior reminds me of a 1950's booming diner. Everything is friendly and welcoming about Portillo's; including the staff. I heard that they brought in around 80 Chicago staffers to manage the launch of the Scottsdale opening which was very smart on their part. We visited tonight and although the line was wrapped around the restaurant; we ordered our food and got it within 15 minutes. What's their secret? Complete organization. While we were waiting in line; someone came up and took our order so that by the time we got to the register; all we had to do was hand them our ticket and pay. After that; we got a number and waited for them to call it. Within 5-7 minutes; they called our number and we were ready to feast!   The food here is really as tasty as people say it is. It's all about the beef; the Italian beef that is. The beef is juicy; tender and flavorful and sits within a soft roll. The fries are delicious and the Chicago dogs are as good as any. I have yet to try the Chopped Salad or the milkshakes but I hear both are extraordinary so I will be ordering them next time.   All I can say is; believe the hype and pay a visit to Portillo's. It doesn't matter if you've been to one in Illinois or not. Now we have one in Scottsdale and Shea an the 101 is a better place because of it! Welcome to the Valley; Portillo's.,1
5fu41tfqTU_LONb95t1Dkg,I am a big fan of hot dogs; enough my husband teases me about it. So naturally; when I heard Portillo's was coming to Scottsdale I was excited.   It was strange to me; to see a Resturant MONTHS after opening; with drive through lines across the parking lot; and a VERY VERY full dining room.   We got in line; and I had no idea what I wanted; and didn't have much time to pick because someone with a bag and a pencil pressures you into ordering before you even get to a register. I understand they are trying to speed things up; but when I'm a first timer --- let me look at the menu.   I ended up ordering a Chili Dog.   It was great to have glass between us; and the kitchen. It was exciting to watch everything going on and MAN do they have a LOT of employees. Everything seemed to work like clock work.   I have also decieded my new dream job is to be the girl who calls out the order number!  Number Eight Seven; you're about to be in HEAVEN!  Very clever!   The food was delightful.  I really enjoyed my chili dog; and the french friends were hot and tasty.    I will be returning - but don't rush me!,1
5fu41tfqTU_LONb95t1Dkg,"An incredibly impressive establishment. The staff goes above and beyond; the food is simple and well made; and the place is clean and classically cute.   As pescetarians; we were a little worried about the quality of fish and veggie items at such a popular carnivore joint - so glad we risked it!!   We ordered the Grilled Tuna sandwich and the Grilled Vegetable sandwich - both great!! These aren't just token non-meat items - they're really tasty!!  The tuna was the perfect drive-thru fish sandwich - tender and yummy; served on a small; fresh bun  (not fried; not gross!!). The veggie was a generous portion on fancy bread - lovely fresh grilled vegetables; Havarti cheese and nothing else! So healthy and tasty!   The people who work here obviously take pride in providing excellent; friendly service. Door greeting; directions; order taking; etc were great; plus an employee held the garbage can open for us! I kept turning to my husband and saying; \wow; how can they all be this nice?\""  We're so excited to find such a tasty; healthy bargain right near our gym!! Feeling like we won the lotto :-)""",1
5fu41tfqTU_LONb95t1Dkg,"An incredibly impressive establishment. The staff goes above and beyond; the food is simple and well made; and the place is clean and classically cute.   As pescetarians; we were a little worried about the quality of fish and veggie items at such a popular carnivore joint - so glad we risked it!!   We ordered the Grilled Tuna sandwich and the Grilled Vegetable sandwich - both great!! These aren't just token non-meat items - they're really tasty!!  The tuna was the perfect drive-thru fish sandwich - tender and yummy; served on a small; fresh bun  (not fried; not gross!!). The veggie was a generous portion on fancy bread - lovely fresh grilled vegetables; Havarti cheese and nothing else! So healthy and tasty!   The people who work here obviously take pride in providing excellent; friendly service. Door greeting; directions; order taking; etc were great; plus an employee held the garbage can open for us! I kept turning to my husband and saying; \wow; how can they all be this nice?\""  We're so excited to find such a tasty; healthy bargain right near our gym!! Feeling like we won the lotto :-)""",1
5fu41tfqTU_LONb95t1Dkg,I love their food!!!; they got killer cheese fries and all beef chili dogs!!!!!!; this is the 2nd Portillo's I've been to (I went to the one in Chicago 2 years ago); the service was good here; it gets packed during lunch time here and it's noisy which are cons but their great food makes up for that!!. Bring Portillo's to San Jose please!!!!,1
5fu41tfqTU_LONb95t1Dkg,I really don't understand what all the hooplaa (a teynical term) is about. We stopped in for a quick lunch with the parents last week and we were less than impressed. We enjoyed what we ordered; but I wouldn't drive more than 5 minutes to eat there.   I had a chopped salad; it was alright; the dressing was good; but too much of it. My hotdog bun was pretty much wet. Everyone said the was because it had been in a steamer or something... if this is what people in Chicago call a good hot dog; they must not get good food often. I guess the Italian Beef is what all the rage was about; but none of us partook in any of the beef sandwiches; maybe we will give it a whirl next time.   I also don't get the drive through right next to the patio like that..... yeah that's just what I want with my sandwich a lung full of exhaust fumes. Awesome!  All in all it was alright foo.... but I wouldn't go out of my way.,0
5fu41tfqTU_LONb95t1Dkg,After shopping at Fry's; my husband and I decided to grab dinner at Portillo's. We had never been to a Portillo's previously and wanted to try it.  We contemplated parking and going in or using the drive-thru. We saw several employees standing outside with headsets and such; we were concerned something was wrong with the telecom system that most drive-thru places use. We decided to chance it and use the drive-thru.   When we pulled up; a friendly employee greeted us and asked to take our order. We explained that this was our first time; so she handed us two menus. I decided to get the chili cheese dog and my husband decided on the Maxwell Street Style Polish dog. We both decided on onion rings. The employee told us to drive around and pay at the second window. Again; there were several employees outside waiting to take our money and hand us our food. They were all very friendly so I asked why they were standing outside. Apparently this is what they do! All day; every day - unless it's really busy and not efficient to do so. Call me crazy; but this was totally bizarre to me. It was a very hot day; but AZ can get scorching during the summer. Let's hope they are inside on those days!   Our food was prepared quickly and we took it home to enjoy. My chili cheese dog was really good - everything was flavorful and the bun was soft. I had a bite of my husband's and it was really good too! I couldn't decide which I liked better. The onion rings were good but I probably wouldn't order them again. (They had more bread than onion - the ratio was off.)   Looking through the menu more closely; they have a lot of items to choose from. I'll definately be back to try more!,1
5fu41tfqTU_LONb95t1Dkg,This place is amazing! The Chicago dogs are amazing; as is Italian beef. Nice; fast service; delicious food; and get this; it's cheaper than the takeout place next to my house! Bottled water is 69¢! Can you believe it! It's cheaper than most fast food places (and the food is a million times better too). Everybody should get to eat here. Oh; and just a quick tip; if you like strawberries; the strawberry shortcake is absolutely to die for.,0
